# file...... IEEE_13_house_passiveDR_transformer_power.csv
# date...... Thu Jun 11 17:40:01 2020
# user...... User
# host...... (null)
# target.... transformer 27
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag,power_losses_A.real,power_losses_A.imag
2000-08-02 03:08:00 PDT,+105110,-47645.1,+107242,-47132.9,+73778,-49081.5,+105109,-47650.9,+107241,-47139,+73777.5,-49084.9,+0.884004,+5.86503
2000-08-02 03:09:00 PDT,+104361,-47883,+107666,-47001,+74101.4,-48982.4,+104360,-47888.8,+107665,-47007.1,+74100.9,-48985.9,+0.87514,+5.80594
2000-08-02 03:10:00 PDT,+99894.6,-48017.3,+102734,-47129.2,+68650.9,-49341.2,+99893.7,-48022.7,+102733,-47134.8,+68650.4,-49344.4,+0.815783,+5.41022
2000-08-02 03:11:00 PDT,+99581.9,-48112,+98715.6,-47101.2,+68224.6,-49462.7,+99581.1,-48117.4,+98714.8,-47106.5,+68224.2,-49465.9,+0.812267,+5.38678
2000-08-02 03:12:00 PDT,+94900.6,-48251.7,+97018.5,-47613.8,+67698.4,-49618.9,+94899.9,-48256.7,+97017.8,-47618.9,+67697.9,-49622,+0.753067,+4.99211
2000-08-02 03:13:00 PDT,+94899.8,-48258.5,+97653.2,-47418.6,+68664.8,-49314.6,+94899,-48263.5,+97652.4,-47423.8,+68664.3,-49317.7,+0.753101,+4.99234
2000-08-02 03:14:00 PDT,+96520.2,-47735.3,+93630,-47422.2,+68551.2,-49331.8,+96519.4,-47740.4,+93629.3,-47427,+68550.7,-49334.9,+0.770257,+5.10671
2000-08-02 03:15:00 PDT,+101329,-47464.1,+93852.9,-47368.1,+64127.6,-49518.1,+101328,-47469.6,+93852.1,-47373,+64127.2,-49520.9,+0.831343,+5.51395
2000-08-02 03:16:00 PDT,+115662,-46983.6,+99322.6,-47033.1,+64203.3,-49515.5,+115661,-46990.5,+99321.8,-47038.4,+64202.9,-49518.4,+1.03362,+6.86249
2000-08-02 03:17:00 PDT,+115985,-46878.9,+99000.7,-47139.5,+65490.2,-49117.7,+115984,-46885.8,+98999.9,-47144.8,+65489.8,-49120.6,+1.03792,+6.89111
2000-08-02 03:18:00 PDT,+116080,-46861.9,+103111,-47254.9,+66238.3,-48904.5,+116078,-46868.8,+103111,-47260.5,+66237.9,-48907.4,+1.03925,+6.90002
2000-08-02 03:19:00 PDT,+110645,-47322.6,+101941,-47604.2,+65288.8,-49184,+110644,-47329,+101940,-47609.7,+65288.3,-49186.9,+0.960791,+6.37694
2000-08-02 03:20:00 PDT,+114466,-47427.7,+102797,-47348.2,+63881.3,-49620.1,+114465,-47434.4,+102796,-47353.8,+63880.9,-49623,+1.01822,+6.75983
2000-08-02 03:21:00 PDT,+108740,-47848.3,+102792,-47335.2,+65505.1,-49111.4,+108739,-47854.5,+102791,-47340.9,+65504.6,-49114.4,+0.936509,+6.21506
2000-08-02 03:22:00 PDT,+105027,-47697.6,+97102.8,-47749.7,+65732.8,-49033.3,+105026,-47703.5,+97102,-47754.8,+65732.4,-49036.3,+0.883183,+5.85955
2000-08-02 03:23:00 PDT,+112352,-46814.5,+96988.6,-47814.5,+69342.3,-49272,+112351,-46821,+96987.8,-47819.6,+69341.8,-49275.2,+0.982761,+6.52341
2000-08-02 03:24:00 PDT,+102435,-47344.8,+102186,-47344.7,+74178.1,-49122.7,+102434,-47350.4,+102185,-47350.2,+74177.6,-49126.2,+0.845479,+5.60819
2000-08-02 03:25:00 PDT,+102325,-47388.3,+103670,-46888.5,+75251.4,-48792.5,+102324,-47393.9,+103669,-46894.2,+75250.9,-48796.1,+0.84426,+5.60006
2000-08-02 03:26:00 PDT,+102321,-47398.1,+104941,-46479.1,+76647.6,-48360.2,+102320,-47403.7,+104940,-46484.9,+76647.1,-48363.9,+0.844262,+5.60008
2000-08-02 03:27:00 PDT,+100607,-47944.6,+104626,-46558.6,+75152.8,-48822.2,+100606,-47950.1,+104625,-46564.4,+75152.3,-48825.7,+0.824747,+5.46998
2000-08-02 03:28:00 PDT,+105233,-47645.7,+99672.3,-46773.7,+74916.8,-48883.6,+105232,-47651.6,+99671.5,-46779,+74916.3,-48887.1,+0.885713,+5.87642
2000-08-02 03:29:00 PDT,+110343,-47433.7,+92764.1,-47759.9,+74150.8,-49083.5,+110342,-47440,+92763.4,-47764.7,+74150.3,-49087,+0.957089,+6.35226
2000-08-02 03:30:00 PDT,+110883,-47261.9,+92652,-47798,+74470,-49040.1,+110882,-47268.3,+92651.2,-47802.8,+74469.4,-49043.6,+0.963897,+6.39765
2000-08-02 03:31:00 PDT,+112071,-46826.7,+91275.2,-48243.8,+73600.5,-49314.5,+112070,-46833.2,+91274.5,-48248.5,+73599.9,-49318,+0.978675,+6.49617
2000-08-02 03:32:00 PDT,+111961,-46866.1,+91914.8,-48044.4,+73172.6,-49455.3,+111960,-46872.6,+91914.1,-48049.2,+73172.1,-49458.7,+0.977298,+6.48698
2000-08-02 03:33:00 PDT,+112264,-46794.4,+98701.8,-47212.9,+74246.7,-49138.5,+112263,-46800.9,+98701,-47218.2,+74246.2,-49142,+0.981329,+6.51386
2000-08-02 03:34:00 PDT,+109805,-47587.2,+99230.3,-47038.6,+74470.1,-49057.6,+109804,-47593.5,+99229.5,-47043.9,+74469.6,-49061.1,+0.950232,+6.30655
2000-08-02 03:35:00 PDT,+106577,-47426,+104448,-46597.4,+69138.4,-49319.1,+106576,-47432,+104447,-46603.2,+69137.9,-49322.2,+0.903121,+5.99247
2000-08-02 03:36:00 PDT,+110398,-47523.1,+104249,-46658.4,+63455.6,-49764.8,+110397,-47529.5,+104248,-46664.1,+63455.2,-49767.6,+0.958451,+6.36134
2000-08-02 03:37:00 PDT,+110950,-47336.3,+98944.9,-47043.2,+65067.7,-49247.8,+110949,-47342.7,+98944.1,-47048.5,+65067.2,-49250.7,+0.965347,+6.40731
2000-08-02 03:38:00 PDT,+110719,-47387.5,+107370,-47172.6,+65072,-49266.5,+110718,-47393.9,+107369,-47178.6,+65071.5,-49269.4,+0.962286,+6.38691
2000-08-02 03:39:00 PDT,+107885,-46894.1,+102141,-47607.2,+79397,-48781.1,+107884,-46900.2,+102141,-47612.8,+79396.4,-48784.9,+0.918319,+6.09379
2000-08-02 03:40:00 PDT,+107560,-47026.7,+103613,-47138.4,+84018.9,-48564.5,+107559,-47032.7,+103612,-47144.1,+84018.3,-48568.6,+0.914527,+6.06851
2000-08-02 03:41:00 PDT,+106049,-47532.7,+109318,-46661.7,+84883.6,-48300.6,+106048,-47538.6,+109318,-46667.9,+84882.9,-48304.8,+0.896383,+5.94755
2000-08-02 03:42:00 PDT,+111578,-47156.5,+109319,-46690.5,+85509.7,-48114.1,+111577,-47163,+109318,-46696.7,+85509.1,-48118.3,+0.973445,+6.4613
2000-08-02 03:43:00 PDT,+115419,-47186.1,+108991,-46818.4,+89534.9,-48290.5,+115418,-47193,+108990,-46824.6,+89534.3,-48295,+1.03117,+6.84615
2000-08-02 03:44:00 PDT,+114445,-47515,+114146,-46528.9,+88686.5,-48567.9,+114444,-47521.7,+114145,-46535.6,+88685.8,-48572.4,+1.01845,+6.7613
2000-08-02 03:45:00 PDT,+115630,-47123.5,+111598,-47351.3,+88677.7,-48567.5,+115629,-47130.3,+111597,-47357.8,+88677,-48572,+1.034,+6.86498
2000-08-02 03:46:00 PDT,+101086,-47624.6,+106115,-47588.1,+88724.9,-48483.1,+101085,-47630.1,+106115,-47594.1,+88724.3,-48487.6,+0.829102,+5.49901
2000-08-02 03:47:00 PDT,+106605,-47273.6,+106445,-47491.5,+82528.8,-49063.3,+106604,-47279.6,+106444,-47497.5,+82528.2,-49067.4,+0.902561,+5.98874
2000-08-02 03:48:00 PDT,+106595,-47303.6,+107025,-47168.6,+74380.7,-49101.9,+106594,-47309.6,+107024,-47174.6,+74380.2,-49105.4,+0.902608,+5.98905
2000-08-02 03:49:00 PDT,+110530,-47432.4,+102474,-47307.3,+74907,-48927.6,+110529,-47438.8,+102473,-47312.9,+74906.5,-48931.2,+0.959808,+6.37039
2000-08-02 03:50:00 PDT,+116313,-46665.1,+103114,-47128.1,+74141.3,-49174.4,+116312,-46672,+103113,-47133.8,+74140.8,-49177.9,+1.04162,+6.91577
2000-08-02 03:51:00 PDT,+111652,-46706.1,+100642,-46504.6,+64322.2,-49484.4,+111651,-46712.6,+100641,-46510,+64321.8,-49487.3,+0.971744,+6.44996
2000-08-02 03:52:00 PDT,+111334,-46811.4,+100002,-46707.2,+64645.5,-49382.5,+111333,-46817.8,+100001,-46712.5,+64645,-49385.4,+0.967714,+6.42309
2000-08-02 03:53:00 PDT,+114535,-47018.9,+97657.7,-47467.1,+64531,-49412.2,+114534,-47025.6,+97656.9,-47472.3,+64530.6,-49415.1,+1.01672,+6.74978
2000-08-02 03:54:00 PDT,+117117,-47280.6,+96797.5,-47752.2,+64529.9,-49405.1,+117116,-47287.6,+96796.7,-47757.3,+64529.5,-49408,+1.05782,+7.02382
2000-08-02 03:55:00 PDT,+114445,-46983.6,+97323.2,-47664.1,+64959.5,-49277.3,+114444,-46990.4,+97322.4,-47669.3,+64959,-49280.3,+1.01514,+6.73929
2000-08-02 03:56:00 PDT,+114334,-47024.4,+98069.2,-47416.3,+66033.6,-48956.2,+114333,-47031.1,+98068.4,-47421.5,+66033.2,-48959.2,+1.01371,+6.72975
2000-08-02 03:57:00 PDT,+112824,-47537,+104624,-46636.1,+67326.6,-48569,+112823,-47543.6,+104623,-46641.9,+67326.1,-48572.1,+0.994274,+6.60016
2000-08-02 03:58:00 PDT,+106086,-47273.8,+109404,-46320.1,+66694.5,-48773.7,+106085,-47279.7,+109403,-46326.3,+66694,-48776.7,+0.895282,+5.94022
2000-08-02 03:59:00 PDT,+101314,-47434.1,+103483,-46850.3,+64881.3,-49309.1,+101314,-47439.6,+103482,-46856,+64880.8,-49312,+0.830964,+5.51142
2000-08-02 04:00:00 PDT,+96101.3,-47906.6,+104011,-46792.3,+64542.9,-49463.9,+96100.5,-47911.7,+104010,-46798,+64542.4,-49466.8,+0.766013,+5.07842
2000-08-02 04:01:00 PDT,+97800,-47377.6,+108962,-46642.7,+64254,-49582.9,+97799.3,-47382.8,+108961,-46648.9,+64253.5,-49585.8,+0.784426,+5.20117
2000-08-02 04:02:00 PDT,+96622.3,-47752.1,+104516,-46799,+64623.3,-49472.4,+96621.5,-47757.3,+104515,-46804.7,+64622.9,-49475.3,+0.771665,+5.1161
2000-08-02 04:03:00 PDT,+101957,-47342,+104877,-46715.7,+65750,-49149.1,+101956,-47347.6,+104876,-46721.5,+65749.6,-49152.1,+0.839002,+5.56502
2000-08-02 04:04:00 PDT,+101300,-47572.9,+110974,-46276.7,+67146.3,-48728.9,+101299,-47578.4,+110973,-46283,+67145.8,-48731.9,+0.831637,+5.51592
2000-08-02 04:05:00 PDT,+100562,-47797.4,+110231,-46440.7,+66180.1,-49015,+100562,-47802.8,+110230,-46447,+66179.7,-49018,+0.823229,+5.45986
2000-08-02 04:06:00 PDT,+101222,-47582.3,+108026,-47196.7,+71750.5,-47530.3,+101221,-47587.8,+108025,-47202.8,+71750,-47533.6,+0.830657,+5.50938
2000-08-02 04:07:00 PDT,+100363,-47873.3,+110944,-47622.5,+75983.5,-47644.6,+100363,-47878.8,+110943,-47628.9,+75983,-47648.2,+0.821069,+5.44546
2000-08-02 04:08:00 PDT,+101139,-47624.8,+110360,-47773.2,+70197.3,-49233.6,+101139,-47630.3,+110359,-47779.6,+70196.8,-49236.9,+0.829823,+5.50382
2000-08-02 04:09:00 PDT,+98086.8,-47344.4,+110984,-47568.5,+74491,-49213.8,+98086,-47349.7,+110983,-47574.9,+74490.5,-49217.3,+0.787926,+5.22451
2000-08-02 04:10:00 PDT,+102427,-47381.6,+111794,-47253.4,+76093.3,-48727.3,+102426,-47387.2,+111793,-47259.8,+76092.8,-48730.9,+0.845599,+5.60899
2000-08-02 04:11:00 PDT,+102357,-47443.5,+112858,-46940.2,+82782.5,-47870.3,+102356,-47449.1,+112857,-46946.8,+82781.9,-47874.3,+0.845031,+5.60521
2000-08-02 04:12:00 PDT,+101513,-47726.7,+104642,-46913,+82727.6,-47880,+101513,-47732.2,+104641,-46918.8,+82727,-47884.1,+0.835465,+5.54143
2000-08-02 04:13:00 PDT,+102388,-47410,+98443.7,-47366.7,+76214.6,-48498.3,+102387,-47415.6,+98442.9,-47372,+76214.1,-48501.9,+0.845244,+5.60663
2000-08-02 04:14:00 PDT,+101619,-47656.9,+102257,-47439.1,+73920.6,-49312.5,+101618,-47662.5,+102256,-47444.7,+73920.1,-49316,+0.836441,+5.54794
2000-08-02 04:15:00 PDT,+103309,-47104.3,+97824.2,-47600.4,+68645.9,-49713,+103308,-47110,+97823.4,-47605.6,+68645.4,-49716.2,+0.855837,+5.67725
2000-08-02 04:16:00 PDT,+102713,-47300.8,+97399.6,-47734,+68646.4,-49713.7,+102712,-47306.4,+97398.8,-47739.2,+68645.9,-49716.9,+0.848968,+5.63145
2000-08-02 04:17:00 PDT,+96478.5,-47896,+96426.1,-48033.6,+68573,-49736.9,+96477.8,-47901.1,+96425.3,-48038.7,+68572.5,-49740,+0.770741,+5.10994
2000-08-02 04:18:00 PDT,+95653.1,-48184.2,+98584.8,-47354.1,+68901.6,-49631.2,+95652.3,-48189.2,+98584.1,-47359.3,+68901.1,-49634.4,+0.762101,+5.05234
2000-08-02 04:19:00 PDT,+96140.3,-48032.9,+94989,-47196.6,+70614.5,-49078.9,+96139.6,-48038,+94988.2,-47201.5,+70614.1,-49082.2,+0.767308,+5.08705
2000-08-02 04:20:00 PDT,+100522,-47944.2,+93263.6,-47804.2,+71669.5,-48749.6,+100521,-47949.6,+93262.9,-47809,+71669,-48752.9,+0.823613,+5.46242
2000-08-02 04:21:00 PDT,+100951,-47860.9,+102733,-47473.6,+70694.3,-49106.5,+100950,-47866.4,+102732,-47479.2,+70693.8,-49109.8,+0.828793,+5.49695
2000-08-02 04:22:00 PDT,+101634,-47650,+102676,-47490.1,+69222.1,-49578.9,+101633,-47655.5,+102675,-47495.8,+69221.6,-49582.1,+0.836595,+5.54896
2000-08-02 04:23:00 PDT,+101982,-47557.2,+111388,-47396.2,+65082.7,-49516.7,+101981,-47562.7,+111387,-47402.6,+65082.3,-49519.7,+0.840689,+5.57626
2000-08-02 04:24:00 PDT,+101556,-47727,+111919,-47232.6,+65221.3,-49480.6,+101555,-47732.5,+111918,-47239.1,+65220.9,-49483.6,+0.83604,+5.54527
2000-08-02 04:25:00 PDT,+102159,-47646.6,+118400,-46485,+65332.3,-49459,+102159,-47652.2,+118399,-46492.1,+65331.9,-49462,+0.843645,+5.59597
2000-08-02 04:26:00 PDT,+103068,-47363.9,+113309,-46876.6,+71985.9,-47619.2,+103067,-47369.6,+113308,-46883.2,+71985.4,-47622.5,+0.854176,+5.66617
2000-08-02 04:27:00 PDT,+100803,-48126.6,+117778,-46787.1,+71926.3,-47660.3,+100802,-48132.1,+117777,-46794.2,+71925.8,-47663.6,+0.828513,+5.49509
2000-08-02 04:28:00 PDT,+106029,-47908.6,+123495,-46342.3,+67733,-48777.2,+106028,-47914.5,+123494,-46349.9,+67732.5,-48780.2,+0.898472,+5.96148
2000-08-02 04:29:00 PDT,+108257,-47236.8,+124862,-45807.7,+73028.6,-48516.5,+108256,-47243,+124861,-45815.5,+73028.1,-48519.9,+0.925763,+6.14342
2000-08-02 04:30:00 PDT,+103558,-47398.1,+117591,-46829.5,+75692,-49002.5,+103557,-47403.8,+117589,-46836.5,+75691.4,-49006.1,+0.861075,+5.71216
2000-08-02 04:31:00 PDT,+102089,-47890.8,+117542,-46875.2,+79531.5,-49137.2,+102088,-47896.4,+117541,-46882.2,+79531,-49141,+0.844231,+5.59987
2000-08-02 04:32:00 PDT,+106029,-47994.3,+115935,-47394,+79438.1,-49166.8,+106028,-48000.3,+115934,-47400.9,+79437.5,-49170.7,+0.899008,+5.96505
2000-08-02 04:33:00 PDT,+101140,-48133.1,+117564,-46845,+79274.4,-49233,+101139,-48138.6,+117563,-46852.1,+79273.9,-49236.9,+0.833045,+5.5253
2000-08-02 04:34:00 PDT,+105247,-48366.3,+113609,-46858,+73423.8,-49719.6,+105246,-48372.2,+113608,-46864.7,+73423.3,-49723,+0.890477,+5.90818
2000-08-02 04:35:00 PDT,+111191,-47945.9,+107737,-47498.3,+73678.1,-49649.3,+111190,-47952.4,+107736,-47504.4,+73677.6,-49652.8,+0.972702,+6.45634
2000-08-02 04:36:00 PDT,+111298,-47932.3,+99181.6,-47603.8,+78600.1,-49398.3,+111297,-47938.8,+99180.8,-47609.1,+78599.5,-49402.1,+0.974199,+6.46633
2000-08-02 04:37:00 PDT,+111584,-47855.1,+95278.3,-47576.2,+79107.7,-49328.1,+111583,-47861.6,+95277.5,-47581.1,+79107.1,-49331.9,+0.977912,+6.49108
2000-08-02 04:38:00 PDT,+112001,-47525.5,+95992,-47366.6,+78138.4,-49644.5,+112000,-47532,+95991.3,-47371.6,+78137.9,-49648.3,+0.98199,+6.51826
2000-08-02 04:39:00 PDT,+111635,-47697.3,+94275.5,-47956.7,+83705.1,-49270.3,+111634,-47703.8,+94274.7,-47961.6,+83704.5,-49274.5,+0.977669,+6.48946
2000-08-02 04:40:00 PDT,+107324,-47670,+94239.2,-47974.5,+84608.8,-48982.9,+107323,-47676.1,+94238.5,-47979.5,+84608.2,-48987.1,+0.915201,+6.073
2000-08-02 04:41:00 PDT,+103550,-47594,+94449.7,-47901.6,+84877.3,-48908,+103549,-47599.7,+94448.9,-47906.5,+84876.6,-48912.2,+0.862198,+5.71965
2000-08-02 04:42:00 PDT,+103344,-47698,+94556.3,-47865.6,+84946.9,-48910.2,+103343,-47703.7,+94555.5,-47870.5,+84946.2,-48914.4,+0.860036,+5.70524
2000-08-02 04:43:00 PDT,+102061,-48077.4,+94291.3,-47950.9,+76013.7,-49026.4,+102061,-48083,+94290.6,-47955.8,+76013.2,-49030,+0.845046,+5.60531
2000-08-02 04:44:00 PDT,+103242,-47724.1,+93583.9,-48190.7,+74856.7,-49428,+103241,-47729.8,+93583.2,-48195.5,+74856.1,-49431.6,+0.858811,+5.69707
2000-08-02 04:45:00 PDT,+108017,-47505.1,+92562.8,-48535.5,+70274.8,-49517.9,+108016,-47511.2,+92562.1,-48540.3,+70274.3,-49521.1,+0.924015,+6.13176
2000-08-02 04:46:00 PDT,+101205,-48405,+94175.2,-48056,+74914.8,-49290.6,+101205,-48410.5,+94174.5,-48061,+74914.2,-49294.1,+0.835648,+5.54265
2000-08-02 04:47:00 PDT,+105777,-48297,+95894.2,-47565.8,+75014,-49275.6,+105776,-48302.9,+95893.4,-47570.8,+75013.4,-49279.1,+0.897409,+5.95439
2000-08-02 04:48:00 PDT,+107109,-47888.7,+95932.9,-47575.1,+75414.7,-49169.6,+107108,-47894.8,+95932.2,-47580.1,+75414.1,-49173.2,+0.913537,+6.06191
2000-08-02 04:49:00 PDT,+102673,-48008.3,+99293.4,-47918.5,+75453.9,-49169.6,+102672,-48013.9,+99292.6,-47923.8,+75453.4,-49173.1,+0.852871,+5.65747
2000-08-02 04:50:00 PDT,+102670,-48031.9,+104544,-47653.9,+70514.6,-49520.4,+102669,-48037.6,+104543,-47659.8,+70514.1,-49523.6,+0.852985,+5.65823
2000-08-02 04:51:00 PDT,+105927,-48206.8,+104913,-47566.4,+70903.5,-49417.5,+105926,-48212.7,+104912,-47572.3,+70903,-49420.8,+0.898927,+5.96451
2000-08-02 04:52:00 PDT,+111125,-47905.8,+103925,-47910.2,+65833.7,-49701.6,+111124,-47912.2,+103924,-47916,+65833.3,-49704.6,+0.97148,+6.4482
2000-08-02 04:53:00 PDT,+114778,-46907.9,+107461,-47976.4,+64958.4,-50027.8,+114777,-46914.6,+107461,-47982.5,+64957.9,-50030.7,+1.0197,+6.76969
2000-08-02 04:54:00 PDT,+115163,-46794.8,+106314,-48377.3,+64590.9,-50157.3,+115162,-46801.6,+106314,-48383.3,+64590.5,-50160.2,+1.02484,+6.80395
2000-08-02 04:55:00 PDT,+114559,-47001.6,+106900,-48217.4,+65980.9,-49752.5,+114558,-47008.3,+106899,-48223.5,+65980.5,-49755.5,+1.01698,+6.75151
2000-08-02 04:56:00 PDT,+106686,-48116.4,+102757,-48177.3,+71251.9,-49445.7,+106686,-48122.4,+102756,-48182.9,+71251.4,-49449,+0.909014,+6.03176
2000-08-02 04:57:00 PDT,+105831,-48458.5,+107729,-47798.6,+71445.6,-49432.5,+105830,-48464.4,+107728,-47804.7,+71445.1,-49435.9,+0.8992,+5.96634
2000-08-02 04:58:00 PDT,+106147,-48450.4,+108566,-47590.7,+71529.3,-49437,+106146,-48456.4,+108565,-47596.9,+71528.8,-49440.3,+0.903571,+5.99547
2000-08-02 04:59:00 PDT,+102067,-48477.1,+111767,-47807.5,+71142.9,-49581.6,+102066,-48482.7,+111766,-47814,+71142.4,-49584.9,+0.847666,+5.62277
2000-08-02 05:00:00 PDT,+102382,-48478.9,+111658,-47154.3,+74396.8,-48804.5,+102381,-48484.6,+111657,-47160.8,+74396.3,-48808,+0.851934,+5.65122
2000-08-02 05:01:00 PDT,+105385,-47670,+112071,-47054.2,+73976,-48977.4,+105384,-47675.8,+112070,-47060.7,+73975.5,-48980.8,+0.88798,+5.89153
2000-08-02 05:02:00 PDT,+112304,-46759.6,+111471,-47305.6,+77136.9,-48175.5,+112303,-46766.1,+111470,-47312.1,+77136.3,-48179.1,+0.981715,+6.51643
2000-08-02 05:03:00 PDT,+111412,-47055.7,+109265,-47885.1,+76623.3,-48362.8,+111411,-47062.2,+109264,-47891.4,+76622.8,-48366.4,+0.970377,+6.44085
2000-08-02 05:04:00 PDT,+107895,-48192.8,+105865,-47833.8,+81325.7,-48242.4,+107894,-48198.9,+105864,-47839.7,+81325.1,-48246.3,+0.926609,+6.14906
2000-08-02 05:05:00 PDT,+108349,-48113.2,+110280,-46570.6,+81224.9,-48315.8,+108348,-48119.4,+110279,-46576.9,+81224.3,-48319.7,+0.932592,+6.18895
2000-08-02 05:06:00 PDT,+116407,-47104.4,+105414,-46907.3,+72028.9,-49696.4,+116406,-47111.3,+105413,-46913.1,+72028.4,-49699.8,+1.04578,+6.94351
2000-08-02 05:07:00 PDT,+115784,-47317.6,+102495,-46685,+71860,-49776.4,+115783,-47324.5,+102494,-46690.6,+71859.5,-49779.8,+1.03757,+6.8888
2000-08-02 05:08:00 PDT,+119162,-46397.5,+107208,-45504,+72212.5,-49730.6,+119161,-46404.7,+107207,-45510,+72212,-49734,+1.08426,+7.20006
2000-08-02 05:09:00 PDT,+114856,-46592.7,+111674,-45533.6,+67361.8,-49910.7,+114855,-46599.5,+111673,-45540,+67361.3,-49913.8,+1.01894,+6.76462
2000-08-02 05:10:00 PDT,+115892,-46282.2,+109828,-46004.9,+67247.3,-49978.3,+115891,-46289.1,+109827,-46011.1,+67246.9,-49981.4,+1.03281,+6.85709
2000-08-02 05:11:00 PDT,+108208,-47214.2,+102183,-48081.1,+68026.7,-49738.9,+108207,-47220.3,+102182,-48086.7,+68026.2,-49742.1,+0.924912,+6.13774
2000-08-02 05:12:00 PDT,+109674,-48075.2,+101206,-48437.7,+68513.3,-49626.7,+109673,-48081.5,+101205,-48443.3,+68512.8,-49629.9,+0.95142,+6.31446
2000-08-02 05:13:00 PDT,+113104,-47155.8,+106397,-48302,+72744.1,-49860,+113103,-47162.4,+106396,-48308,+72743.6,-49863.4,+0.99607,+6.61213
2000-08-02 05:14:00 PDT,+112523,-47398.4,+110155,-47092.7,+77529,-48583.1,+112522,-47405,+110154,-47099,+77528.5,-48586.8,+0.988928,+6.56452
2000-08-02 05:15:00 PDT,+112440,-47485.4,+109203,-47395.2,+77773.1,-48544.6,+112439,-47492,+109202,-47401.5,+77772.5,-48548.4,+0.988244,+6.55996
2000-08-02 05:16:00 PDT,+112253,-47597.7,+108959,-47503.8,+81611.2,-48750.3,+112252,-47604.3,+108958,-47510,+81610.6,-48754.2,+0.98618,+6.5462
2000-08-02 05:17:00 PDT,+107992,-48875.9,+105529,-48483.1,+79430.2,-49429.6,+107991,-48882.1,+105528,-48489,+79429.6,-49433.5,+0.932378,+6.18752
2000-08-02 05:18:00 PDT,+107799,-48975,+105665,-48488,+80075.8,-49225.7,+107798,-48981.2,+105664,-48493.9,+80075.3,-49229.6,+0.93027,+6.17346
2000-08-02 05:19:00 PDT,+108746,-47517.6,+109806,-47299,+80734.5,-49044.1,+108745,-47523.8,+109805,-47305.3,+80733.9,-49048,+0.934516,+6.20177
2000-08-02 05:20:00 PDT,+109667,-47278.6,+109745,-47361.5,+73108.2,-49860.3,+109666,-47284.9,+109744,-47367.8,+73107.7,-49863.7,+0.9463,+6.28033
2000-08-02 05:21:00 PDT,+108441,-47774.2,+112217,-46660.4,+72486.7,-50146.8,+108440,-47780.4,+112216,-46666.9,+72486.2,-50150.2,+0.931753,+6.18336
2000-08-02 05:22:00 PDT,+102475,-48357,+108112,-47897.2,+76991,-48912.6,+102474,-48362.6,+108111,-47903.3,+76990.4,-48916.2,+0.852413,+5.65442
2000-08-02 05:23:00 PDT,+106183,-47370.8,+112061,-46894.4,+77487.9,-48827.8,+106182,-47376.7,+112060,-46900.9,+77487.3,-48831.5,+0.897245,+5.9533
2000-08-02 05:24:00 PDT,+110513,-46221.8,+109803,-46537.1,+87245.1,-48567.6,+110512,-46228.1,+109802,-46543.4,+87244.4,-48572,+0.952078,+6.31885
2000-08-02 05:25:00 PDT,+107602,-47043.7,+111291,-46096.6,+82225.8,-49791,+107601,-47049.8,+111290,-46102.9,+82225.2,-49795.1,+0.915229,+6.07319
2000-08-02 05:26:00 PDT,+104652,-47889.3,+121213,-46920.7,+82312.3,-49833.1,+104652,-47895.2,+121212,-46928.1,+82311.7,-49837.1,+0.879205,+5.83303
2000-08-02 05:27:00 PDT,+104831,-47885.6,+116404,-48269.4,+82742.1,-49722.8,+104831,-47891.5,+116403,-48276.3,+82741.5,-49726.9,+0.881656,+5.84937
2000-08-02 05:28:00 PDT,+105492,-47776,+125089,-47177.5,+85720.6,-47792.2,+105491,-47781.9,+125088,-47185.4,+85720,-47796.4,+0.890128,+5.90585
2000-08-02 05:29:00 PDT,+105911,-47677.6,+126407,-46859.6,+85884.2,-47792.8,+105910,-47683.5,+126406,-46867.6,+85883.5,-47797,+0.895363,+5.94075
2000-08-02 05:30:00 PDT,+103819,-48328,+112619,-48365,+89254.3,-46852.1,+103818,-48333.8,+112618,-48371.7,+89253.6,-46856.6,+0.870523,+5.77515
2000-08-02 05:31:00 PDT,+103484,-48451,+112537,-48410.6,+81395.4,-49113,+103483,-48456.7,+112536,-48417.2,+81394.8,-49117,+0.866725,+5.74983
2000-08-02 05:32:00 PDT,+108662,-48291.2,+113041,-48319.4,+76299.3,-49314.6,+108661,-48297.5,+113040,-48326.1,+76298.7,-49318.3,+0.938207,+6.22638
2000-08-02 05:33:00 PDT,+107788,-48575.9,+108258,-48626.2,+75887.5,-49683.8,+107787,-48582.1,+108257,-48632.4,+75886.9,-49687.4,+0.927537,+6.15524
2000-08-02 05:34:00 PDT,+112378,-48418.8,+99405.6,-48765.7,+75708.4,-49768.8,+112377,-48425.3,+99404.8,-48771.1,+75707.8,-49772.4,+0.993227,+6.59318
2000-08-02 05:35:00 PDT,+116845,-48444.5,+100354,-48573.3,+75444.2,-49917.2,+116844,-48451.5,+100353,-48578.7,+75443.6,-49920.8,+1.06098,+7.04488
